isin,name,nse_symbol,bse_symbol,cap_bucket,date_of_listing,excluded,exclusion_reason
INE357P01014,United Leasing & Industries Ltd,,UNTTEMI,small,,True,name matches Financial Services heuristic (unverified)
INE296D01010,National Oxygen Ltd,,NOL,small,,False,
INE469D01013,Wires & Fabriks SA Ltd,,WIREFABR,small,,False,
INE880B01015,Ansal Housing Ltd,,ANSALHSG,small,,False,
INE607B01012,Computer Point Ltd,,COMPUPN,small,,False,
INE372I01018,Ashnoor Textile Mills Ltd,,ASHNOOR,small,,False,
INE706N01017,East Buildtech Ltd,,EASTBUILD,small,,False,
INE798E01013,Manipal Finance Corporation Ltd,,MNPLFIN,small,,True,name matches Financial Services heuristic (unverified)
INE845A01028,Kiduja India Ltd,,KIDUJA,small,,False,
INE130F01016,Key Corporation Ltd,,KEYCORP,small,,False,
INE02BV01019,Shikhar Leasing & Trading Ltd,,SHIKHARLETR,small,,True,name matches Financial Services heuristic (unverified)
INE621C01011,Gujarat Hotels Ltd,,GUJHOTE,small,,False,
INE455H01021,Fynx Capital Ltd,,FYNX,,,True,name matches Financial Services heuristic (unverified)
INE651D01016,Ras Resorts & Apart Hotels Ltd,,RASRESOR,small,,False,
INE289M01016,Jolly Plastic Industries Ltd,,JOLYPLS,small,,False,
INE143I01013,Paramount Cosmetics India Ltd,,PARMCOS-B,small,,False,
INE726D01016,Jindal Hotels Ltd,,JINDHOT,small,,False,
INE358F01013,Desi Farms India Ltd,,DESIFARMS,small,,False,
INE990E01016,Jupiter Industries & Leasing Ltd,,JPTRLES,small,,True,name matches Financial Services heuristic (unverified)
INE657D01021,Simmonds Marshall Ltd,,SIMMOND,small,,False,
INE712A01012,Warren Tea Ltd,,WARRENTEA,small,,False,
INE788M01017,Cochin Malabar Estates & Industries Ltd,,COCHMAL,small,,False,
INE553F01035,Best Eastern Hotels Ltd,,BESTEAST,small,,False,
INE206I01026,Diamant Infrastructure Ltd,,DIAMANT,small,,False,
INE800K01014,New Markets Avenue Ltd,,NEWMKTAVE,small,,False,
INE861H01020,Nitin Castings Ltd,,NITINCAST,small,,False,
INE641A01013,Nexome Capital Markets Ltd,,NEXOME,small,,True,name matches Financial Services heuristic (unverified)
INE791H01011,Ironwood Education Ltd,,IRONWOOD,small,,False,
INE331L01026,MSR India Ltd,,MSRINDIA,small,,False,
INE433O01024,Avishkar Infra Realty Ltd,,AIRLTD,small,,False,
INE013E01017,Panasonic Carbon India Company Ltd,,PANCARBON,small,,False,
INE549B01016,HB Leasing & Finance Company Ltd,,HBLEAS,small,,True,name matches Financial Services heuristic (unverified)
INE753D01010,Shricon Industries Ltd,,SHRICON,small,,False,
INE668Y01024,Trustwave Securities Ltd,,TRUSTWAVE,,,False,
INE673M01029,Sulabh Engineers & Services Ltd,,SULABEN,small,,False,
INE977E01013,Frontier Capital Ltd,,FRONTCAP,small,,True,name matches Financial Services heuristic (unverified)
INE074J01018,Transoceanic Properties Ltd,,TRANOCE,small,,False,
INE190F01028,Thakral Services India Ltd,,THAKRAL,small,,False,
INE088E01019,Golden Legand Leasing & finance Ltd,,GOLDLEG,small,,True,name matches Financial Services heuristic (unverified)
INE117F01013,VJTF Eduservices Ltd,,VJTFEDU,small,,False,
INE763D01019,Voltaire Leasing & Finance Ltd,,VOLLF,small,,True,name matches Financial Services heuristic (unverified)
INE040F01033,Netlink Solutions India Ltd,,NETLINK,small,,False,
INE778N01016,Triliance Polymers Ltd,,TRILIANCE,small,,False,
INE300B01022,Indian Infotech & Software Ltd,,INDINFO,small,,False,
INE521L01030,Banas Finance Ltd,,BANASFN,small,,True,name matches Financial Services heuristic (unverified)
INE525B01016,Hathway Bhawani Cabletel & Datacom Ltd,,HATHWAYB,small,,False,
INE107J01016,Photon Capital Advisors Ltd,,PHOTON,small,,True,name matches Financial Services heuristic (unverified)
INE811Q01018,Oswal Leasing Ltd,,OSWALEA,small,,True,name matches Financial Services heuristic (unverified)
INE802D01023,Indag Rubber Ltd,,INDAG,small,,False,
INE159E01026,MM Rubber Company Ltd,,MMRUBBR-B,small,,False,
INE367E01033,Sanathnagar Enterprises Ltd,,SEL,small,,False,
INE026I01010,Bhagawati Oxygen Ltd,,BHAGWOX,small,,False,
INE01TL01014,Bombay Oxygen Investments Ltd,,BOMOXY-B1,small,,False,
INE479A01018,Caprihans India Ltd,,CAPRIHANS,small,,False,
INE925D01014,Garware Marine Industries Ltd,,GARWAMAR,small,,False,
INE722D01015,Hardcastle & Waud Manufacturing Company Ltd,,HARDCAS,small,,False,
INE083O01019,Hindustan Housing Company Ltd,,ZHINDHSG,small,,False,
INE370A01019,Modern Shares & Stockbrokers Ltd,,MODRNSH,small,,False,
INE848M01019,Mapro Industries Ltd,,MAPROIN,small,,False,
INE880P01015,Oseaspre Consultants Ltd,,OSEASPR,small,,False,
INE940N01012,Premier Synthetics Ltd,,PREMSYN,small,,False,
INE712Z01019,RJ Shah & Company Ltd,,RJSHAH,small,,False,
INE02C301011,Shah Construction Company Ltd,,SHAHCON,small,,False,
INE896E01023,Sinnar Bidi Udyog Ltd,,SINNAR,small,,False,
INE832D01020,Hindoostan Mills Ltd,,HINDMILL,small,,False,
INE532U01012,Southern Gas Ltd,,ZSOUTGAS,small,,True,name matches Utilities heuristic (unverified)
INE881P01013,Technojet Consultants Ltd,,TECHCON,small,,False,
INE961E01017,Trade Wings Ltd,,TRADWIN,small,,False,
INE804A01025,Swasti Vinayaka Synthetics Ltd,,SWASTIVI,small,,False,
INE856D01011,Msl Global Ltd,,MSLGLOBAL,small,,False,
INE457N01025,Yamini Investments Company Ltd,,YAMNINV,small,,False,
INE946K01023,Premier Capital Services Ltd,,PREMCAP,small,,True,name matches Financial Services heuristic (unverified)
INE679T01013,Milgrey Finance & Investments Ltd,,ZMILGFIN,small,,True,name matches Financial Services heuristic (unverified)
INE955S01019,Arco Leasing Ltd,,ZARCOLEA,small,,True,name matches Financial Services heuristic (unverified)
INE175Q01018,Kusam Electrical Industries Ltd,,KUSUMEL,small,,True,name matches Utilities heuristic (unverified)
INE122N01017,Jumbo Finance Ltd,,JUMBFNL,small,,True,name matches Financial Services heuristic (unverified)
INE302E01014,Sakthi Finance Ltd,,SAKTHIFIN,small,,True,name matches Financial Services heuristic (unverified)
INE407F01018,Easy Fincorp Ltd,,EASYFIN,small,,False,
INE047E01031,JMD Ventures Ltd,,JMDVL,small,,False,
INE747V01014,Tivoli Construction Ltd,,TVOLCON,small,,False,
INE848D01018,V B Desai Financial Services Ltd,,VBDESAI,small,,True,name matches Financial Services heuristic (unverified)
INE527B01020,Quadrant Televentures Ltd,,QUADRANT,small,,False,
INE609B01018,First Custodian Fund India Ltd,,1STCUS,small,,False,
INE520G01024,Axis Solutions Ltd,,AXISOL,small,,False,
INE549D01012,WSFx Global Pay Ltd,,WSFX,small,,False,
INE096I01021,Anjani Foods Ltd,,ANJANIFOODS,small,,False,
INE552N01023,RKD Agri & Retail Ltd,,RKDAGRRTL,small,,False,
INE635I01018,Parshwanath Corporation Ltd,,PARSHWANA,small,,False,
INE381N01019,Rajvi Logitrade Ltd,,RAJVI,small,,False,
INE570N01025,Millennium Online Solutions ( India ) Ltd,,MILLENNIUM,small,,False,
INE910G01027,Munoth Capital Markets Ltd,,MUNCAPM,small,,True,name matches Financial Services heuristic (unverified)
INE910D01024,Bombay Talkies Ltd,,BOMTALKIES,small,,False,
INE771Z01015,Sagar Systech Ltd,,SAGARSYST,small,,False,
INE088P01015,Iconik Sports And Events Ltd,,ICONIKSPEV,small,,False,
INE429D01017,India Cements Capital Ltd,,INDCEMCAP,small,,True,name matches Financial Services heuristic (unverified)
INE556D01017,Ad-Manum Finance Ltd,,ADMANUM,small,,True,name matches Financial Services heuristic (unverified)
INE240B01012,Mehta Integrated Finance Ltd,,MEHIF,small,,True,name matches Financial Services heuristic (unverified)
INE661M01016,Inter Globe Finance Ltd,,INTRGLB,small,,True,name matches Financial Services heuristic (unverified)
INE410E01015,Munoth Communication Ltd,,MCLTD,small,,False,
INE472C01027,Shristi Infrastructure Development Corporation Ltd,,SHRISTI,small,,False,
INE034B01019,Gujarat Credit Corporation Ltd,,GUJCRED,small,,True,name matches Financial Services heuristic (unverified)
INE706F01021,Sylph Industries Ltd,,SYLPH,small,,False,
INE899D01011,Dharani Finance Ltd,,DHARFIN,small,,True,name matches Financial Services heuristic (unverified)
INE191N01012,Alexander Stamps And Coin Ltd,,ALEXANDER,small,,False,
INE488C01015,Shrydus Industries Ltd,,SHRYDUS,small,,False,
INE900A01013,Bharat Bhushan Finance & Commodity Brokers Ltd,,BHARAT,small,,True,name matches Financial Services heuristic (unverified)
INE697C01011,Ushakiran Finance Ltd,,USHAKIRA,small,,True,name matches Financial Services heuristic (unverified)
INE882C01035,Veerhealth Care Ltd,,VEERHEALTH,small,,False,
INE376A01032,Pan India Corporation Ltd,,PANINDIAC,small,,False,
INE135C01012,Sahara Housingfina Corporation Ltd,,SAHARAHOUS,small,,False,
INE026C01013,NDA Securities Ltd,,NDASEC,small,,False,
INE533B01028,Supra Trends Ltd,,SUPRATRE,small,,False,
INE777C01011,GSB Finance Ltd,,GSBFIN,small,,True,name matches Financial Services heuristic (unverified)
INE367A01015,Morarka Finance Ltd,,MORARKFI,small,,True,name matches Financial Services heuristic (unverified)
INE732K01027,Pro Fin Capital Services Ltd,,PROFINC,small,,True,name matches Financial Services heuristic (unverified)
INE654D01010,Sanchay Finvest Ltd,,SANCF,small,,False,
INE754C01010,Crescentis Capital Ltd,,CRESCENTIS,small,,True,name matches Financial Services heuristic (unverified)
INE304E01010,Mantra Capital Ltd,,MANTRA,small,,True,name matches Financial Services heuristic (unverified)
INE425F01028,Befound Movement Ltd,,BEFOUNDMOL,small,,False,
INE212B01011,Libord Finance Ltd,,LIBORDFIN,small,,True,name matches Financial Services heuristic (unverified)
INE216B01012,Yash Management & Satellite Ltd,,YASHMGM,small,,False,
INE569B01022,ISL Consulting Ltd,,ISLCONSUL,small,,False,
INE229D01011,RR Financial Consultants Ltd,,RRFIN,small,,True,name matches Financial Services heuristic (unverified)
INE091N01014,Olympic Management & Financial Services Ltd,,OLYMTFI,small,,True,name matches Financial Services heuristic (unverified)
INE919M01026,Axentra Corp Ltd,,AXENTRA,small,,False,
INE234E01027,DJS Stock & Shares Ltd,,DJSSS,small,,False,
INE113B01037,Omega Interactive Technologies Ltd,,OMEGAIN,,,False,
INE309D01011,Sugal & Damani Share Brokers Ltd,,SUGALDAM,small,,False,
INE027D01019,Nettlinx Ltd,,NETTLINX,small,,False,
INE555D01019,Premium Capital Market & Investments Ltd,,PREMCAPM,small,,True,name matches Financial Services heuristic (unverified)
INE443D01018,BGIL Films & Technologies Ltd,,BGIL,small,,False,
INE963B01019,Mathew Easow Research Securities Ltd,,MATHEWE,small,,False,
INE759C01027,Ajcon Global Services Ltd,,AJCON,small,,False,
INE953B01010,Chartered Capital & Investment Ltd,,CHRTEDCA,small,,True,name matches Financial Services heuristic (unverified)
INE625D01028,Standard Capital Markets Ltd,,STANCAP,small,,True,name matches Financial Services heuristic (unverified)
INE717D01023,Cubical Financial Services Ltd,,CUBIFIN,small,,True,name matches Financial Services heuristic (unverified)
INE452B01013,Relic Technologies Ltd,,RELICTEC,small,,False,
INE359A01012,Invigorated Business Consulting Ltd,,INVIGO,small,,False,
INE006C01015,KZ Leasing & Finance Ltd,,KZLFIN,small,,True,name matches Financial Services heuristic (unverified)
INE759D01017,BYLD Capital Finance Ltd,,BYLD,small,,True,name matches Financial Services heuristic (unverified)
INE527C01010,Pasupati Fincap Ltd,,PASUFIN,small,,False,
INE241B01010,Mehta Securities Ltd,,MEHSECU,small,,False,
INE239B01014,Ruparel Food Products Ltd,,RFL,small,,False,
INE195I01013,Abirami Financial Services India Ltd,,ABIRAFN,small,,True,name matches Financial Services heuristic (unverified)
INE094E01017,Mansi Finance (Chennai) Ltd,,MANSIFIN,small,,True,name matches Financial Services heuristic (unverified)
INE819K01014,Aastamangalam Finance Ltd,,AASTAFIN,small,,True,name matches Financial Services heuristic (unverified)
INE582V01015,Nilkanth Engineering Ltd,,ZNILKENG,small,,False,
INE754D01018,Sobhagya Mercantile Ltd,,SOBME,small,,False,
INE135H01029,Tomorrow Technologies Global Innovations Ltd,,TTGIL,small,,False,
INE837E01019,Winro Commercial India Ltd,,WINROC,small,,False,
INE643D01013,ND Metal Industries Ltd,,NDMETAL,small,,False,
INE767M01029,Asgard Alcobev Ltd,,ASGARD,small,,False,
INE603D01017,Vega Jewellers Ltd,,VEGA,small,,False,
INE393H01016,Skybiotech Healthcare Ltd,,SKYBIOTECH,small,,False,
INE510H01015,Royal India Corporation Ltd,,ROYALIND,small,,False,
INE195E01020,Dhansafal Finserve Ltd,,DHANSAFAL,small,,False,
INE139J01019,Ventura Guaranty Ltd,,SHYAM,small,,False,
INE896J01014,Tandhan Industries Ltd,,TANDHANIN,small,,False,
INE048E01013,Wardwizard Healthcare Ltd,,WARDHEALTH,small,,False,
INE762D01011,Vishvprabha Ventures Ltd,,VISVEN,small,,False,
INE738D01029,Mrugesh Trading Ltd,,MRUTR,small,,False,
INE425H01016,Global Defence Industries Ltd,,GDIL,small,,False,
INE234B01023,Cranes Software International Ltd,,CRANESSOFT,small,,False,
INE092G01024,Saianand Commercial Ltd,,SAICOM,small,,False,
INE750G01019,Eyantra Ventures Ltd,,EY,small,,False,
INE331E01013,Triochem Products Ltd,,TRIPR,small,,False,
INE276H01013,Nidhi Granites Ltd,,NIDHGRN,small,,False,
INE461H01011,Aviva Industries Ltd,,AVIVA,small,,False,
INE649C01012,Rose Merc Ltd,,ROSEMER,small,,False,
INE436U01016,Twin Roses Trades & Agencies Ltd,,TWIROST,small,,False,
INE956V01011,Kajal Synthetics & Silk Mills Ltd,,KAJALSY,small,,False,
INE808W01012,M Lakhamsi Industries Ltd,,MLINDLTD,small,,False,
INE123V01018,Terraform Realstate Ltd,,TERRAREAL,small,,False,
INE968E01012,Capricorn Systems Global Solutions Ltd,,CAPRICORN,small,,False,
INE685D01022,Vama Industries Ltd,,VAMA,small,,False,
INE496M01017,Bentley Commercial Enterprises Ltd,,BENTCOM,small,,False,
INE798C01017,Silveroak Commercials Ltd,,SILVERO,small,,False,
INE02BR01017,Classic Electricals Ltd,,CLASELE,small,,True,name matches Utilities heuristic (unverified)
INE730E01016,Prism Medico and Pharmacy Ltd,,PRISMMEDI,small,,False,
INE177E01010,SPV Global Trading Ltd,,SPVGLOBAL,small,,False,
INE379J01029,Veritas (India) Ltd,,VERITAS,small,,False,
INE091E01039,Jaybharat Textiles and Real Estate Ltd,,JAYTEX,small,,False,
INE552F01011,Nivi Trading Ltd,,ZNIVITRD,small,,False,
INE894A01026,Ashirwad Capital Ltd,,ASHCAP,small,,True,name matches Financial Services heuristic (unverified)
INE895A01023,Swasti Vinayaka Art And Heritage Corporation Ltd,,SVARTCORP,small,,False,
INE553H01015,Bajaj Global Ltd,,BAJGLOB,small,,False,
INE471D01019,Avon Mercantile Ltd,,AVONMERC,small,,False,
INE552H01017,Tashi India Ltd,,TASHIND,small,,False,
INE340U01010,Autoriders International Ltd,,AUTOINT,small,,False,
INE043F01011,N2N Technologies Ltd,,NNTL,small,,False,
INE497M01015,Speedage Commercials Ltd,,ZSPEEDCO,small,,False,
INE408F01024,Shantai Industries Ltd,,SHANTAI,small,,False,
INE417N01011,Chambal Breweries & Distilleries Ltd,,CHMBBRW,small,,False,
INE776V01013,Mansoon Trading Company Ltd,,ZMANSOON,small,,False,
INE2L3M01012,Typhoon Holdings Ltd,,TYPHOON,,,False,
INE068C01015,Aravali Securities & Finance Ltd,,ARAVALIS,small,,True,name matches Financial Services heuristic (unverified)
INE745A01012,Lexora Global Ltd,,LEXGLOBAL,small,,False,
INE093G01022,Sword-Edge Commercials Ltd,,SWORDEDGE,small,,False,
INE108G01010,Cupid Breweries And Distilleries Ltd,,CUPIDALBV,small,,False,
INE495M01019,Sheraton Properties & Finance Ltd,,ZSHERAPR,small,,True,name matches Financial Services heuristic (unverified)
INE664N01018,Magnanimous Trade & finance Ltd,,MAGANTR,small,,True,name matches Financial Services heuristic (unverified)
INE017I01027,Sera Investments & Finance India Ltd,,SERA,small,,True,name matches Financial Services heuristic (unverified)
INE523W01017,Bengal Steel Industries Ltd,,BENGALS,small,,False,
INE468F01010,I-Power Solutions India Ltd,,IPOWER,small,,True,name matches Utilities heuristic (unverified)
INE728J01019,Uniworth Securities Ltd,,UNIWSEC,small,,False,
INE319T01016,Mercury Trade Links Ltd,,MERCTRD,small,,False,
INE242B01018,Nirav Commercials Ltd,,NIRAVCOM,small,,False,
INE416X01012,White Hall Commercial Company Ltd,,WHITHAL,small,,False,
INE508W01018,Asutosh Enterprise Ltd,,ASUTENT,small,,False,
INE412D01013,Apollo Finvest India Ltd,,APOLLOFI,small,,False,
INE0HMN01013,Esquire Money Guarantees Ltd,,ESQRMON,small,,False,
INE993I01029,Enbee Trade & Finance Ltd,,ENBETRD,small,,True,name matches Financial Services heuristic (unverified)
INE162L01017,Ganon Products Ltd,,GANONPRO,small,,False,
INE07LH01016,Devinsu Trading Ltd,,DEVITRD,small,,False,
INE07NX01019,Punctual Trading Ltd,,PUNCTRD,small,,False,
INE765L01017,Betex India Ltd,,BETXIND,small,,False,
INE661K01010,Virya Resources Ltd,,VIRYA,small,,False,
INE012F01016,Polytex India Ltd,,POLYTEX,small,,False,
INE977F01010,Dhanlaxmi Cotex Ltd,,DHANCOT,small,,False,
INE876A01023,Oasis Securities Ltd,,OASISEC,small,,False,
INE590B01010,Garnet International Ltd,,GARNETINT,small,,False,
INE435E01020,Shalimar Productions Ltd,,SHALPRO,small,,False,
INE721V01019,Meenakshi Steel Industries Ltd,,MEENST,small,,False,
INE442U01014,Varun Mercantile Ltd,,VARUNME,small,,False,
INE132V01019,Vinayak Vanijya Ltd,,VINVANI,small,,False,
INE091C01017,Super Sales India Ltd,,SUPER,small,,False,
